,sentence_id,words,labels,ner_tags
38817,11048,cash,O,0
38818,11048,inv,O,0
38819,11048,no,O,0
38820,11048,7005711,O,0
38821,11049,vevoi,O,0
38822,11049,date,O,0
38823,11049,05102017,B-TIM,5
38824,11050,hakassar,O,0
38825,11050,fresh,O,0
38826,11050,market,O,0
38827,11050,sdn,B-ORG,1
38828,11050,bho,O,0
38829,11017,ground,O,0
38830,11017,floor,O,0
38831,11017,no,O,0
38832,11017,4,O,0
38833,11017,6,O,0
38834,11018,jalan,B-ADD,3
38835,11018,ss,O,0
38836,11018,154b,O,0
38837,11019,475,O,0
38838,11019,subang,O,0
38839,11019,jaya,O,0
38840,11019,selangor,B-ADD,3
38841,11020,veos,O,0
38842,11020,azlan,O,0
38843,11020,3737,O,0
38844,11021,dd,O,0
38845,11021,05102017,B-TIM,5
38846,11021,e19,O,0
38847,11022,description,O,0
38848,11022,iss,O,0
38849,11022,exc,O,0
38850,11022,d,O,0
38851,11022,cd,O,0
38852,11022,sale,O,0
38853,11022,amt,O,0
38854,11022,crm,O,0
38855,11023,0c,O,0
38856,11023,white,O,0
38857,11023,13,O,0
38858,11023,6,O,0
38859,11023,86,O,0
38860,11023,1491,O,0
38861,11024,wholemeal,O,0
38862,11024,73,O,0
38863,11024,2,O,0
38864,11024,6,O,0
38865,11024,556,O,0
38866,11025,2,O,0
38867,11025,ps,O,0
38868,11026,0c,O,0
38869,11026,jumbo,O,0
38870,11026,86297,O,0
38871,11026,1,O,0
38872,11026,0,O,0
38873,11026,a,O,0
38874,11026,297,O,0
38875,11028,total,O,0
38876,11028,o,O,0
38877,11028,supplies,O,0
38878,11028,2344,O,0
38879,11029,crvanilla,O,0
38880,11029,72,O,0
38881,11029,1800,O,0
38882,11030,bunsbilis,O,0
38883,11030,084,O,0
38884,11030,840,O,0
38885,11031,total,O,0
38886,11031,6,O,0
38887,11031,supplies,O,0
38888,11031,excl,O,0
38889,11031,gst,O,0
38890,11031,2640,O,0
38891,11032,cle,O,0
38892,11032,158,O,0
38893,11033,total,O,0
38894,11033,6,O,0
38895,11033,supplies,O,0
38896,11033,inc,O,0
38897,11033,gst,O,0
38898,11033,2798,O,0
38899,11034,total,O,0
38900,11034,0,O,0
38901,11034,supplies,O,0
38902,11034,2344,O,0
38903,11035,total,O,0
38904,11035,payable,O,0
38905,11035,5142,B-TOT,7
38906,11036,e0e,O,0
38907,11037,received,O,0
38908,11037,alove,O,0
38909,11037,goods,O,0
38910,11037,in,O,0
38911,11037,good,O,0
38912,11037,order,O,0
38913,11037,condition,O,0
38914,11039,the,O,0
38915,11039,recivient,O,0
38916,11039,of,O,0
38917,11039,gardenias,O,0
38918,11039,products,O,0
38919,11039,1s,O,0
38920,11040,require,O,0
38921,11040,make,O,0
38922,11040,necessary,O,0
38923,11040,adjustments,O,0
38924,11040,to,O,0
38925,11040,its,O,0
38926,11041,input,O,0
38927,11041,claus,O,0
38928,11041,on,O,0
38929,11041,basic,O,0
38930,11041,of,O,0
38931,11042,adjustnents,O,0
38932,11042,shown,O,0
38933,11042,in,O,0
38934,11042,this,O,0
38935,11042,tax,O,0
38936,11042,invoice,O,0
38937,11043,adjustment,O,0
38938,11043,note,O,0
38939,11044,res,O,0
38940,11044,8,O,0
38941,11051,gardenia,B-ORG,1
38942,11051,bake,O,0
38943,11051,ries,O,0
38944,11051,kl,B-ORG,1
38945,11051,sdn,I-ORG,2
38946,11051,bhd,I-ORG,2
38947,11051,139386,O,0
38948,11051,x,O,0
38949,11062,lot,B-ADD,3
38950,11062,3,I-ADD,4
38951,11062,jalan,I-ADD,4
38952,11062,pelabur,I-ADD,4
38953,11062,231,I-ADD,4
38954,11073,40300,I-ADD,4
38955,11073,shah,I-ADD,4
38956,11073,alam,I-ADD,4
38957,11073,selangor,I-ADD,4
38958,11078,tel,O,0
38959,11078,03,O,0
38960,11078,55423228,O,0
38961,11078,fax03,O,0
38962,11078,55423213,O,0
38963,11079,gst,O,0
38964,11079,id,O,0
38965,11079,000381399040,O,0
38966,11080,tax,O,0
38967,11080,invoice,O,0
38968,11080,adjustment,O,0
38969,11080,note,O,0
38970,11081,cash,O,0
38971,11081,inv,O,0
38972,11081,no,O,0
38973,11081,7001f710,O,0
38974,11082,v,O,0
38975,11082,e0514,O,0
38976,11082,date,O,0
38977,11082,01102017,B-TIM,5
38978,11083,makassar,O,0
38979,11083,fresh,O,0
38980,11083,market,O,0
38981,11083,son,O,0
38982,11083,bhd,B-ORG,1
38983,11052,ground,O,0
38984,11052,floor,O,0
38985,11052,no,O,0
38986,11052,4,O,0
38987,11052,6,O,0
38988,11053,jalan,B-ADD,3
38989,11053,ss,O,0
38990,11053,1546,O,0
38991,11054,47500,O,0
38992,11054,subang,O,0
38993,11054,jaya,O,0
38994,11054,selangor,B-ADD,3
38995,11055,veos,O,0
38996,11055,ridzuan,O,0
38997,11055,11900,O,0
38998,11056,dd,O,0
38999,11056,0102017,O,0
39000,11056,lot,B-ADD,3
39001,11057,descriptio,O,0
39002,11057,cription,O,0
39003,11057,ul,O,0
39004,11057,pp,O,0
39005,11057,iss,O,0
39006,11057,exc,O,0
39007,11057,d,O,0
39008,11057,sale,O,0
39009,11057,amt,O,0
39010,11057,rie,O,0
39011,11057,ese,O,0
39012,11058,oc,O,0
39013,11058,wie,O,0
39014,11058,seriy,O,0
39015,11058,414,O,0
39016,11058,s,O,0
39017,11058,639,O,0
39018,11059,wholemeal,O,0
39019,11059,278,O,0
39020,11059,8,O,0
39021,11059,1398,O,0
39022,11060,0c,O,0
39023,11060,jumbo,O,0
39024,11060,86297,O,0
39025,11060,0,O,0
39026,11060,4485,O,0
39027,11061,total,O,0
39028,11061,0,O,0
39029,11061,supplies,O,0
39030,11061,3514,O,0
39031,11063,crchoclt,O,0
39032,11063,0720,O,0
39033,11063,360,O,0
39034,11064,total,O,0
39035,11064,6,O,0
39036,11064,supplies,O,0
39037,11064,excl,O,0
39038,11064,gst,O,0
39039,11064,360,O,0
39040,11065,gst,O,0
39041,11065,022,O,0
39042,11066,total,O,0
39043,11066,6,O,0
39044,11066,supplies,O,0
39045,11066,inc,O,0
39046,11066,gst,O,0
39047,11066,382,O,0
39048,11067,total,O,0
39049,11067,supplies,O,0
39050,11067,3514,O,0
39051,11068,total,O,0
39052,11068,payable,O,0
39053,11068,3132,B-TOT,7
39054,11069,e0,O,0
39055,11070,received,O,0
39056,11070,ol,O,0
39057,11070,e,O,0
39058,11070,goods,O,0
39059,11070,in,O,0
39060,11070,good,O,0
39061,11070,order,O,0
39062,11070,condition,O,0
39063,11071,the,O,0
39064,11071,nt,O,0
39065,11071,of,O,0
39066,11071,gardemias,O,0
39067,11071,products,O,0
39068,11071,1s,O,0
39069,11072,requ,O,0
39070,11072,make,O,0
39071,11072,necessary,O,0
39072,11072,adjustments,O,0
39073,11072,to,O,0
39074,11072,its,O,0
39075,11074,input,O,0
39076,11074,tax,O,0
39077,11074,claims,O,0
39078,11074,on,O,0
39079,11074,basic,O,0
39080,11074,of,O,0
39081,11075,adjustments,O,0
39082,11075,show,O,0
39083,11075,in,O,0
39084,11075,this,O,0
39085,11075,tax,O,0
39086,11075,invoice,O,0
39087,11076,adjustment,O,0
39088,11076,note,O,0
39089,11076,jo,O,0
39090,11076,lia,O,0
39091,11076,darken,O,0
39092,11076,s,O,0
39093,11077,customers,O,0
39094,11077,copy,O,0
39095,11084,ere,O,0
39096,11084,re,O,0
39097,11095,gardeqia,O,0
39098,11095,bakeries,B-ORG,1
39099,11095,kl,I-ORG,2
39100,11095,sdn,I-ORG,2
39101,11095,bld,O,0
39102,11095,139386,O,0
39103,11095,x,O,0
39104,11106,lot,B-ADD,3
39105,11106,3,I-ADD,4
39106,11106,jalan,I-ADD,4
39107,11106,pelabur,I-ADD,4
39108,11106,231,I-ADD,4
39109,11116,40300,I-ADD,4
39110,11116,shah,I-ADD,4
39111,11116,alam,I-ADD,4
39112,11116,selangor,I-ADD,4
39113,11117,tel,O,0
39114,11117,03,O,0
39115,11117,55423228,O,0
39116,11117,fax03,O,0
39117,11117,55423213,O,0
39118,11118,gst,O,0
39119,11118,ld,O,0
39120,11118,000381399040,O,0
39121,11119,tax,O,0
39122,11119,invoice,O,0
39123,11119,adjustment,O,0
39124,11119,note,O,0
39125,11120,cash,O,0
39126,11120,inv,O,0
39127,11120,no,O,0
39128,11120,7026f723,O,0
39129,11121,v,O,0
39130,11085,a,O,0
39131,11085,date,O,0
39132,11085,26102017,B-TIM,5
39133,11086,bot,O,0
39134,11087,hakassar,O,0
39135,11087,fresh,O,0
39136,11087,market,O,0
39137,11087,sdn,B-ORG,1
39138,11087,bhd,I-ORG,2
39139,11088,ground,O,0
39140,11088,floor,O,0
39141,11088,no,O,0
39142,11088,4,O,0
39143,11088,6,O,0
39144,11089,jalan,B-ADD,3
39145,11089,ss,O,0
39146,11089,154b,O,0
39147,11090,450,O,0
39148,11090,subang,O,0
39149,11090,jaya,O,0
39150,11090,selangor,B-ADD,3
39151,11091,605,O,0
39152,11091,ridzuan,O,0
39153,11091,11900,O,0
39154,11092,dd,O,0
39155,11092,26102017,B-TIM,5
39156,11092,1156,O,0
39157,11093,description,O,0
39158,11093,up,O,0
39159,11093,iss,O,0
39160,11093,exc,O,0
39161,11093,sale,O,0
39162,11093,aaneceiy,O,0
39163,11094,oc,O,0
39164,11094,white,O,0
39165,11094,213,O,0
39166,11094,6589,O,0
39167,11094,6,O,0
39168,11094,1278,O,0
39169,11096,whol,O,0
39170,11096,emeal,O,0
39171,11096,278,O,0
39172,11096,834,O,0
39173,11097,0c,O,0
39174,11097,jumbo,O,0
39175,11097,297,O,0
39176,11097,4,O,0
39177,11097,1,O,0
39178,11097,o,O,0
39179,11097,3,B-ADD,3
39180,11097,891,O,0
39181,11098,total,O,0
39182,11098,0,O,0
39183,11098,supplies,O,0
39184,11098,3003,O,0
39185,11099,crvanilla,O,0
39186,11099,072,O,0
39187,11099,20,O,0
39188,11099,6,O,0
39189,11099,14,O,0
39190,11099,1008,O,0
39191,11100,bunsbilis,O,0
39192,11100,084,O,0
39193,11100,168,O,0
39194,11101,kayapandn,O,0
39195,11101,240,O,0
39196,11101,0,O,0
39197,11101,1440,O,0
39198,11102,total,O,0
39199,11102,6,O,0
39200,11102,supplies,O,0
39201,11102,excl,O,0
39202,11102,gst,O,0
39203,11102,2280,O,0
39204,11103,gst,O,0
39205,11103,136,O,0
39206,11104,total,O,0
39207,11104,6,O,0
39208,11104,supplies,O,0
39209,11104,inc,O,0
39210,11104,gst,O,0
39211,11104,2416,O,0
39212,11105,total,O,0
39213,11105,0,O,0
39214,11105,supplies,O,0
39215,11105,3003,O,0
39216,11107,total,O,0
39217,11107,payable,O,0
39218,11107,5419,B-TOT,7
39219,11108,e0e,O,0
39220,11109,received,O,0
39221,11109,above,O,0
39222,11109,goods,O,0
39223,11109,in,O,0
39224,11109,good,O,0
39225,11109,order,O,0
39226,11109,condition,O,0
39227,11110,the,O,0
39228,11110,recipient,O,0
39229,11110,of,O,0
39230,11110,gardenias,O,0
39231,11110,products,O,0
39232,11110,is,O,0
39233,11111,required,O,0
39234,11111,make,O,0
39235,11111,necessary,O,0
39236,11111,adjustments,O,0
39237,11111,its,O,0
39238,11112,input,O,0
39239,11112,tax,O,0
39240,11112,claims,O,0
39241,11112,on,O,0
39242,11112,basic,O,0
39243,11112,of,O,0
39244,11113,adjustments,O,0
39245,11113,shown,O,0
39246,11113,in,O,0
39247,11113,this,O,0
39248,11113,tax,O,0
39249,11113,invoice,O,0
39250,11114,adjustment,O,0
39251,11114,note,O,0
39252,11114,os,O,0
39253,11114,as,O,0
39254,11115,customers,O,0
39255,11115,copy,O,0
39256,11122,wr,O,0
39257,11122,diy,B-ORG,1
39258,11122,m,I-ORG,2
39259,11122,sdn,I-ORG,2
39260,11122,bhd,I-ORG,2
39261,11133,coreg8460671d,O,0
39262,11139,lo,O,0
39263,11139,1851a,O,0
39264,11139,1851b,B-ADD,3
39265,11139,jalan,I-ADD,4
39266,11139,kpb,I-ADD,4
39267,11139,6,I-ADD,4
39268,11140,kamasan,O,0
39269,11140,perindustrian,B-ADD,3
39270,11140,balakong,I-ADD,4
39271,11141,43300,I-ADD,4
39272,11141,seri,I-ADD,4
39273,11141,kembangan,I-ADD,4
39274,11141,selangor,I-ADD,4
39275,11142,gst,O,0
39276,11142,id,O,0
39277,11142,no,O,0
39278,11142,000306020352,O,0
39279,11143,selayang,O,0
39280,11143,hall,O,0
39281,11144,tax,O,0
39282,11144,invoice,O,0
39283,11145,multi,O,0
39284,11145,purpose,O,0
39285,11145,traywhandle,O,0
39286,11145,e1311ec,O,0
39287,11145,8,O,0
39288,11123,tu21,O,0
39289,11123,672,O,0
39290,11124,9595112911610,O,0
39291,11124,1x,O,0
39292,11125,transparent,O,0
39293,11125,protector,O,0
39294,11125,py14,O,0
39295,11125,5,O,0
39296,11126,mc22,O,0
39297,11126,24144,O,0
39298,11127,9066245,O,0
39299,11127,1x,O,0
39300,11128,items,O,0
39301,11128,qtys,O,0
39302,11129,total,O,0
39303,11129,incl,O,0
39304,11129,gst4,O,0
39305,11129,rm,B-TOT,7
39306,11129,840,O,0
39307,11130,cash,O,0
39308,11130,rh,O,0
39309,11130,2000,O,0
39310,11131,change,O,0
39311,11131,rm,B-TOT,7
39312,11131,1190,O,0
39313,11132,gst,O,0
39314,11132,6,B-ADD,3
39315,11132,included,O,0
39316,11132,in,O,0
39317,11132,tote,O,0
39318,11132,rm,B-TOT,7
39319,11132,049,O,0
39320,11134,060416,B-TIM,5
39321,11134,1153,O,0
39322,11134,shol,O,0
39323,11134,zjor,O,0
39324,11134,12,O,0
39325,11134,roo0593260,O,0
39326,11135,operator,O,0
39327,11135,slc,O,0
39328,11135,ealil,O,0
39329,11135,arasi,O,0
39330,11136,exchange,O,0
39331,11136,are,O,0
39332,11136,allowed,O,0
39333,11136,within,O,0
39334,11137,3,O,0
39335,11137,day,O,0
39336,11137,with,O,0
39337,11137,receipt,O,0
39338,11138,strictly,O,0
39339,11138,no,O,0
39340,11138,cash,O,0
39341,11138,refund,O,0
39342,11146,es,O,0
39343,11146,ll,O,0
39344,11157,,O,0
39345,11159,wr,O,0
39346,11159,d1y,O,0
39347,11159,kuchat,O,0
39348,11159,sdn,B-ORG,1
39349,11159,bhd,I-ORG,2
39350,11160,lot,I-ADD,4
39351,11160,i851a,O,0
39352,11160,1851b,B-ADD,3
39353,11160,jalan,I-ADD,4
39354,11160,kpr,O,0
39355,11160,6,B-ADD,3
39356,11161,kawasan,I-ADD,4
39357,11161,perindustrian,I-ADD,4
39358,11161,balakong,I-ADD,4
39359,11162,43300,I-ADD,4
39360,11162,seri,I-ADD,4
39361,11162,kembangan,I-ADD,4
39362,11162,selangor,I-ADD,4
39363,11163,gst,O,0
39364,11163,id,O,0
39365,11163,no,O,0
39366,11163,2000473792512,O,0
39367,11164,56,O,0
39368,11164,wang,O,0
39369,11165,sponge,O,0
39370,11165,dishes,O,0
39371,11165,41034,O,0
39372,11147,whi421352,O,0
39373,11147,12120,O,0
39374,11148,9068739,O,0
39375,11148,1x,O,0
39376,11148,3530,O,0
39377,11148,380,O,0
39378,11149,items,O,0
39379,11149,s,O,0
39380,11149,1,O,0
39381,11149,otys,O,0
39382,11149,4,O,0
39383,11150,total,O,0
39384,11150,incl,O,0
39385,11150,gst4,O,0
39386,11150,rm,B-TOT,7
39387,11150,330,I-TOT,6
39388,11151,cash,O,0
39389,11151,rm,B-TOT,7
39390,11151,330,I-TOT,6
39391,11152,gst,O,0
39392,11152,6,B-ADD,3
39393,11152,included,O,0
39394,11152,in,O,0
39395,11152,total,O,0
39396,11152,rm,B-TOT,7
39397,11152,019,O,0
39398,11153,170416,B-TIM,5
39399,11153,1402,O,0
39400,11153,sho1,O,0
39401,11153,bo19,O,0
39402,11153,13,O,0
39403,11153,rooon34325,O,0
39404,11154,operator,O,0
39405,11154,chc,O,0
39406,11154,jivan,O,0
39407,11155,exchange,O,0
39408,11155,are,O,0
39409,11155,allowed,O,0
39410,11155,within,O,0
39411,11156,3,O,0
39412,11156,day,O,0
39413,11156,with,O,0
39414,11156,receift,O,0
39415,11158,strictly,O,0
39416,11158,no,O,0
39417,11158,cash,O,0
39418,11158,refune,O,0
39419,11166,mr,B-ORG,1
39420,11166,d1y,O,0
39421,11166,ruchal,O,0
39422,11166,sdn,B-ORG,1
39423,11166,bhd,I-ORG,2
39424,11177,lot,I-ADD,4
39425,11177,i85ia,O,0
39426,11177,1851b,B-ADD,3
39427,11177,jalan,I-ADD,4
39428,11177,kpb,I-ADD,4
39429,11177,4,O,0
39430,11187,kawasan,B-ADD,3
39431,11187,perindustrian,I-ADD,4
39432,11187,balakong,I-ADD,4
39433,11188,43300,I-ADD,4
39434,11188,sert,O,0
39435,11188,kembangan,B-ADD,3
39436,11188,selangor,I-ADD,4
39437,11189,gst,O,0
39438,11189,id,O,0
39439,11189,no,O,0
39440,11189,s000473792512,O,0
39441,11190,6,B-ADD,3
39442,11190,wang,O,0
39443,11191,partition,O,0
39444,11191,1072,O,0
39445,11191,100m,O,0
39446,11191,ks,O,0
39447,11192,ci2,O,0
39448,11192,1272,O,0
39449,11193,aga,O,0
39450,11193,7t9bp,O,0
39451,11193,sin,O,0
39452,11193,729,O,0
39453,11193,1x,O,0
39454,11193,ts,O,0
39455,11193,ieee,O,0
39456,11167,telescopic,O,0
39457,11167,rod,O,0
39458,11167,2pcs,O,0
39459,11167,40454vs,O,0
39460,11167,x5,O,0
39461,11168,mn22,O,0
39462,11168,1296,O,0
39463,11169,9067903,O,0
39464,11169,1x,O,0
39465,11170,curtain,O,0
39466,11170,bar70cm,O,0
39467,11170,ks,O,0
39468,11171,jb32,O,0
39469,11171,100,O,0
39470,11172,90463983,O,0
39471,11172,3x,O,0
39472,11172,310,O,0
39473,11172,980,O,0
39474,11173,ls,O,0
39475,11173,tape,O,0
39476,11173,1815m,O,0
39477,11173,4s,O,0
39478,11174,rh42,O,0
39479,11174,88,O,0
39480,11175,9080456,O,0
39481,11175,px,O,0
39482,11175,150,O,0
39483,11175,t8,O,0
39484,11176,items,O,0
39485,11176,s,O,0
39486,11176,4,O,0
39487,11176,fitys,O,0
39488,11176,24,O,0
39489,11178,total,O,0
39490,11178,incl,O,0
39491,11178,gst4,O,0
39492,11178,rm,B-TOT,7
39493,11178,2290,I-TOT,6
39494,11179,cash,O,0
39495,11179,rm,B-TOT,7
39496,11179,2300,O,0
39497,11180,change,O,0
39498,11180,rm,B-TOT,7
39499,11180,019,O,0
39500,11181,gst,O,0
39501,11181,4,O,0
39502,11181,included,O,0
39503,11181,in,O,0
39504,11181,total,O,0
39505,11181,rm,B-TOT,7
39506,11181,130,O,0
39507,11182,170416,B-TIM,5
39508,11182,1401,O,0
39509,11182,shot,O,0
39510,11182,bo19,O,0
39511,11182,13,O,0
39512,11182,rooonz4324,O,0
39513,11183,operator,O,0
39514,11183,chc,O,0
39515,11183,jivan,O,0
39516,11184,exchange,O,0
39517,11184,are,O,0
39518,11184,allowed,O,0
39519,11184,within,O,0
39520,11185,3,O,0
39521,11185,day,O,0
39522,11185,with,O,0
39523,11185,receipt,O,0
39524,11186,strictly,O,0
39525,11186,no,O,0
39526,11186,cash,O,0
39527,11186,refund,O,0
39528,11194,te,O,0
39529,11205,99,B-ORG,1
39530,11205,speed,I-ORG,2
39531,11205,mart,I-ORG,2
39532,11205,sb,I-ORG,2
39533,11205,s19537x,O,0
39534,11215,lot,B-ADD,3
39535,11215,pt,I-ADD,4
39536,11215,2811,I-ADD,4
39537,11215,jalan,I-ADD,4
39538,11215,angsa,I-ADD,4
39539,11216,taman,I-ADD,4
39540,11216,berkeley,I-ADD,4
39541,11217,41150,I-ADD,4
39542,11217,klang,I-ADD,4
39543,11217,selangor,I-ADD,4
39544,11218,1320thn,O,0
39545,11218,batu,B-ADD,3
39546,11219,gst,O,0
39547,11219,10,O,0
39548,11219,no,O,0
39549,11219,000181747712,O,0
39550,11220,invoice,O,0
39551,11220,no,O,0
39552,11220,s,O,0
39553,11220,1788110270298,O,0
39554,11221,5422,O,0
39555,11221,mi,O,0
39556,11221,sedaap,O,0
39557,11221,hi,O,0
39558,11221,goreng,O,0
39559,11221,as,O,0
39560,11221,rns,O,0
39561,11221,79,O,0
39562,11195,o155,O,0
39563,11195,twisties,O,0
39564,11195,chipster,O,0
39565,11195,orig,O,0
39566,11195,rm285,O,0
39567,11195,s,O,0
39568,11196,0954,O,0
39569,11196,wister,O,0
39570,11196,potato,O,0
39571,11196,bbg,O,0
39572,11196,b,O,0
39573,11196,rh490,O,0
39574,11197,82,O,0
39575,11197,x,O,0
39576,11197,rm,O,0
39577,11197,245,O,0
39578,11198,5588,O,0
39579,11198,eagle,O,0
39580,11198,fried,O,0
39581,11198,dace,O,0
39582,11198,wt,O,0
39583,11198,sa,O,0
39584,11198,rhi398,O,0
39585,11198,s,O,0
39586,11199,02,O,0
39587,11199,x,O,0
39588,11199,rh,O,0
39589,11199,499,O,0
39590,11200,183,O,0
39591,11200,planta,O,0
39592,11200,marjerin,O,0
39593,11200,2406,O,0
39594,11200,rms,O,0
39595,11200,20,O,0
39596,11200,s,O,0
39597,11201,507,O,0
39598,11201,coke,O,0
39599,11201,15l,O,0
39600,11201,rms,O,0
39601,11201,98,O,0
39602,11201,s,O,0
39603,11202,02,O,0
39604,11202,x,O,0
39605,11202,rh,O,0
39606,11202,299,O,0
39607,11203,5725,O,0
39608,11203,cap,O,0
39609,11203,takraw,O,0
39610,11203,beras,O,0
39611,11203,super,O,0
39612,11203,rm2495,O,0
39613,11203,z,O,0
39614,11204,ot,O,0
39615,11204,eo,O,0
39616,11206,total,O,0
39617,11206,sales,O,0
39618,11206,inclusive,O,0
39619,11206,6st,O,0
39620,11206,rh,O,0
39621,11206,6165,B-TOT,7
39622,11207,credit,O,0
39623,11207,rm,O,0
39624,11207,6145,O,0
39625,11208,change,O,0
39626,11208,rh,O,0
39627,11208,00,O,0
39628,11209,6st,O,0
39629,11209,summary,O,0
39630,11209,amount,O,0
39631,11209,rh,O,0
39632,11209,tax,O,0
39633,11209,rm,O,0
39634,11210,s,O,0
39635,11210,67,O,0
39636,11210,3442,O,0
39637,11210,208,O,0
39638,11211,z,O,0
39639,11211,g4,O,0
39640,11211,2495,O,0
39641,11211,66,O,0
39642,11212,thank,O,0
39643,11212,you,O,0
39644,11212,please,O,0
39645,11212,come,O,0
39646,11212,again,O,0
39647,11213,keep,O,0
39648,11213,the,O,0
39649,11213,invoice,O,0
39650,11213,for,O,0
39651,11213,applicable,O,0
39652,11213,returns,O,0
39653,11214,,O,0
39654,11222,cosway,B-ORG,1
39655,11222,my,O,0
39656,11222,son,O,0
39657,11222,bhd,B-ORG,1
39658,11222,01184,O,0
39659,11233,2nd,B-ADD,3
39660,11233,floor,I-ADD,4
39661,11233,wiens,O,0
39662,11233,cosway,B-ADD,3
39663,11233,jelon,O,0
39664,11233,raja,B-ADD,3
39665,11233,chulan,I-ADD,4
39666,11244,20200,O,0
39667,11244,kuvels,O,0
39668,11244,lumpur,B-ADD,3
39669,11244,mesleysin,O,0
39670,11255,tel,O,0
39671,11255,6032030,O,0
39672,11255,1000,O,0
39673,11266,fox,O,0
39674,11266,6032142,O,0
39675,11266,s867,O,0
39676,11269,email,O,0
39677,11269,infoiccowaycom,O,0
39678,11269,ny,O,0
39679,11270,get,O,0
39680,11270,registration,O,0
39681,11270,no,O,0
39682,11270,000743903252,O,0
39683,11271,tas,O,0
39684,11271,invoice,O,0
39685,11272,center,O,0
39686,11272,user,O,0
39687,11272,id,O,0
39688,11223,1d,O,0
39689,11223,900044lee,O,0
39690,11223,mei,O,0
39691,11223,yein,O,0
39692,11224,inv,O,0
39693,11224,nodateko74001096,O,0
39694,11224,0622016,O,0
39695,11225,mid,O,0
39696,11225,rc,O,0
39697,11225,at,O,0
39698,11225,ko74,O,0
39699,11225,11190,O,0
39700,11226,mtd,O,0
39701,11226,svgv,O,0
39702,11226,at,O,0
39703,11226,rota,O,0
39704,11226,1056055,O,0
39705,11227,mid,O,0
39706,11227,qv,O,0
39707,11227,at,O,0
39708,11227,ko74,O,0
39709,11227,1056,O,0
39710,11228,ri,O,0
39711,11228,ray,O,0
39712,11229,eon,O,0
39713,11229,ow,O,0
39714,11229,b70,O,0
39715,11229,saaler,O,0
39716,11230,b3f,O,0
39717,11230,pm,O,0
39718,11230,bathroom,O,0
39719,11230,cleaner,O,0
39720,11231,bo,O,0
39721,11231,ere,O,0
39722,11231,8,O,0
39723,11231,ar,O,0
39724,11232,pm,O,0
39725,11232,bathroom,O,0
39726,11232,cleaner,O,0
39727,11234,8,O,0
39728,11234,cht,O,0
39729,11234,1,O,0
39730,11234,o00,O,0
39731,11234,3270,O,0
39732,11234,32708r,O,0
39733,11235,a3fpmflr,O,0
39734,11235,cleaner,O,0
39735,11236,bh,O,0
39736,11236,heh,O,0
39737,11236,az,O,0
39738,11236,4,O,0
39739,11236,a,O,0
39740,11236,86000,O,0
39741,11236,o008r,O,0
39742,11237,pim,O,0
39743,11237,con,O,0
39744,11237,floor,B-ADD,3
39745,11237,cleanerpine,O,0
39746,11238,8,O,0
39747,11238,7aites,O,0
39748,11238,000,O,0
39749,11238,9650,O,0
39750,11238,6808r,O,0
39751,11239,a2fybg,O,0
39752,11239,mask,O,0
39753,11239,taig9ns7,O,0
39754,11239,n47,O,0
39755,11240,bt,O,0
39756,11240,faiay,O,0
39757,11240,2,O,0
39758,11240,oc,O,0
39759,11240,00,O,0
39760,11240,00088,O,0
39761,11241,bg,O,0
39762,11241,hydrating,O,0
39763,11241,p4,O,0
39764,11241,mosk,O,0
39765,11242,80,O,0
39766,11242,74160,O,0
39767,11242,4,O,0
39768,11242,aco,O,0
39769,11242,900,O,0
39770,11242,6008r,O,0
39771,11243,win,O,0
39772,11245,bg,O,0
39773,11245,visibly,O,0
39774,11245,soft,O,0
39775,11245,mle,O,0
39776,11245,mase,O,0
39777,11246,arat,O,0
39778,11246,paid,O,0
39779,11246,excl,O,0
39780,11246,get,O,0
39781,11246,rm,O,0
39782,11246,10657,O,0
39783,11247,get,O,0
39784,11247,amt,O,0
39785,11247,rivs33,O,0
39786,11248,paid,O,0
39787,11248,by,O,0
39788,11248,cc7166rm11190,O,0
39789,11249,total,O,0
39790,11249,qty,O,0
39791,11249,316,O,0
39792,11249,rc,O,0
39793,11249,earned,O,0
39794,11249,3,O,0
39795,11250,rp,O,0
39796,11250,ro,O,0
39797,11251,sy,O,0
39798,11251,gy,O,0
39799,11252,bif,O,0
39800,11252,from,O,0
39801,11252,inv,O,0
39802,11252,mo,O,0
39803,11253,rc,O,0
39804,11253,balance,O,0
39805,11253,000,O,0
39806,11254,mernber,O,0
39807,11254,digristure,O,0
39808,11256,v282,O,0
39809,11256,o6a,O,0
39810,11256,22016,O,0
39811,11256,200940,O,0
39812,11257,gst,O,0
39813,11257,summary,O,0
39814,11257,amt,O,0
39815,11257,mi,O,0
39816,11257,taxrm,O,0
39817,11258,excl,O,0
39818,11258,sst,O,0
39819,11258,i,O,0
39820,11259,sre,O,0
39821,11259,10557,O,0
39822,11259,633,O,0
39823,11260,zro,O,0
39824,11260,000,O,0
39825,11260,600,O,0
39826,11261,exos0,O,0
39827,11261,000,O,0
39828,11261,g00,O,0
39829,11262,total,O,0
39830,11262,mss,O,0
39831,11262,as,O,0
39832,11263,re,O,0
39833,11263,peper,O,0
39834,11263,capt,O,0
39835,11263,cre,O,0
39836,11263,ert,O,0
39837,11263,et,O,0
39838,11263,co,O,0
39839,11263,prt,O,0
39840,11263,be,O,0
39841,11264,same,O,0
39842,11264,sirce,O,0
39843,11264,within,O,0
39844,11264,fourteen,O,0
39845,11264,14,O,0
